,0,1,2,3,4,5,6,7,8,9,10,11
1.3948900000000002,0.9126757,0.9522771,0.92742074,0.9528154,0.95546645,0.98255444,0.97525436,1.0031106,1.0188382,1.0359087,1.0279615,1.0743136
1.40145,0.91285706,0.95295936,0.92738837,0.95377755,0.9552945,0.98287976,0.97598004,1.0032415,1.019112,1.0366431,1.0283455,1.0747315
1.40802,0.9132721,0.9535774,0.92572427,0.9543889,0.9553872,0.98431253,0.976374,1.0024012,1.0188191,1.0375189,1.0275617,1.0758923
1.41459,0.9136154,0.9532124,0.9256091,0.9537027,0.95429695,0.98337746,0.97606015,1.0019743,1.0184469,1.036571,1.0273246,1.0742966
1.42116,0.91441214,0.9536764,0.9255539,0.9539306,0.9546298,0.98353213,0.97665244,1.0025725,1.018572,1.0366969,1.0278252,1.0743074
1.42773,0.91541976,0.9535559,0.9256121,0.9551019,0.9541677,0.9834815,0.9775707,1.0031259,1.0185337,1.037277,1.0282875,1.0743902
1.43431,0.91330576,0.95343626,0.92358583,0.95414895,0.9528003,0.982455,0.9770751,1.0019379,1.0183302,1.0362277,1.0280212,1.0739466
1.4408800000000002,0.91288835,0.95398337,0.9235154,0.95532805,0.95275795,0.98250186,0.97756493,1.0017012,1.0185723,1.0365525,1.0282884,1.07407
1.4474500000000001,0.9128273,0.95362884,0.922402,0.9550234,0.95166224,0.98154396,0.97778785,1.0016613,1.0184112,1.0358742,1.0285952,1.0729728
1.45402,0.913116,0.9537741,0.9225526,0.95572364,0.95267504,0.98187876,0.9784988,1.0016522,1.0179183,1.036393,1.0289913,1.0735965
1.4605899999999998,0.9143541,0.9539779,0.92376965,0.9574334,0.9531867,0.98226595,0.9800782,1.0034505,1.018873,1.0376629,1.0303501,1.0741924
1.46716,0.9129824,0.95381916,0.92332155,0.95798033,0.9532621,0.9821015,0.98072755,1.0031596,1.0184617,1.0374655,1.0308356,1.0740839
1.47374,0.91348815,0.9530358,0.9245469,0.95728844,0.9523174,0.98027956,0.98045254,1.0038228,1.0197449,1.0368704,1.0315113,1.072629
1.48031,0.9139333,0.9530969,0.92557204,0.9585043,0.95342124,0.9809196,0.98186576,1.004947,1.0202005,1.0376271,1.0326974,1.073452
1.4868800000000002,0.9134621,0.9528963,0.9260871,0.95825803,0.95377004,0.98082393,0.98222834,1.0053184,1.0210682,1.0376549,1.0332209,1.0732802
1.49346,0.91204536,0.95317245,0.92476535,0.958948,0.9541267,0.9807695,0.98211884,1.0043042,1.0201211,1.0374622,1.0334146,1.073666
1.50003,0.9117042,0.9537786,0.92543817,0.96005017,0.95580196,0.98216224,0.9830696,1.0039924,1.0199405,1.038437,1.0330738,1.074537
1.50661,0.9122948,0.95293236,0.92437667,0.9598576,0.9534304,0.97996914,0.98324716,1.0055832,1.0208478,1.0380974,1.0340495,1.0735449
1.51318,0.9109788,0.95256627,0.92332435,0.95981365,0.95303243,0.9795873,0.9830707,1.0045694,1.0201645,1.037705,1.0336735,1.073414
1.51976,0.91169935,0.9531005,0.92409277,0.9607899,0.95368856,0.98031515,0.984433,1.0054855,1.0207877,1.0385973,1.0349431,1.0740916
1.52633,0.91189444,0.9531296,0.92495775,0.9618839,0.954025,0.9806758,0.98557097,1.0065689,1.0215755,1.0394748,1.0359427,1.0747932
1.53291,0.91156614,0.95336884,0.92447245,0.96281105,0.953583,0.9805893,0.9860946,1.0066044,1.0216897,1.0399418,1.0366017,1.0752313
1.53948,0.9106622,0.95256907,0.9239019,0.9619906,0.95282775,0.97929835,0.9858013,1.0063974,1.0216233,1.0393682,1.0363569,1.0743023
1.54606,0.9112257,0.95282954,0.92410755,0.9631881,0.9532703,0.9800484,0.9870164,1.0070689,1.0217934,1.0402076,1.0370846,1.074896
1.55264,0.91159844,0.9533356,0.9241117,0.9643447,0.9533603,0.9803314,0.9879661,1.0080794,1.0229648,1.0412945,1.0380292,1.0756928
1.55921,0.9103874,0.95224404,0.9231744,0.96429837,0.9517916,0.97909033,0.9882595,1.0081549,1.0224684,1.0410163,1.0382913,1.0754029
1.56579,0.9118328,0.95247006,0.9243884,0.9654482,0.9533509,0.9799526,0.98921835,1.0094078,1.0233318,1.0422196,1.0396197,1.0762409
1.5723699999999998,0.9105819,0.9520876,0.92382324,0.9658119,0.9524344,0.9798945,0.9894057,1.009143,1.0234982,1.0423771,1.0394406,1.0762972
1.57895,0.9090645,0.9512768,0.9222688,0.9648938,0.9509721,0.9777453,0.98856485,1.008689,1.0230268,1.0411592,1.0393887,1.074906
1.58552,0.9093288,0.95191544,0.9239869,0.9662812,0.95303196,0.9793273,0.99022865,1.0095665,1.0239872,1.0422841,1.0407639,1.0760723
1.5920999999999998,0.9090231,0.9510182,0.9244058,0.96616393,0.9521914,0.978584,0.9905756,1.0103893,1.024567,1.0420934,1.0415082,1.0755379
1.59868,0.9084957,0.9508966,0.9244014,0.96630025,0.9524994,0.9790863,0.9910823,1.0104319,1.0242393,1.0428662,1.04194,1.0761275
1.60526,0.9082201,0.9509283,0.9245664,0.9669868,0.95362085,0.97984636,0.99130976,1.0104678,1.0245634,1.0434047,1.0419985,1.0767258
1.61184,0.9075979,0.950707,0.9234843,0.96702176,0.95281404,0.9793656,0.99129814,1.0101565,1.024516,1.0428855,1.0418625,1.0760643
1.61842,0.90593475,0.9504486,0.92225254,0.9660403,0.9515041,0.97803795,0.9905127,1.0089165,1.0239062,1.0419697,1.0413415,1.0753732
1.625,0.90687066,0.95040345,0.9228585,0.96697414,0.9513096,0.9779281,0.99155957,1.0106307,1.0251344,1.0429555,1.0430653,1.0761359
1.63158,0.9065135,0.95151585,0.9227666,0.9688494,0.9526059,0.98016596,0.9931241,1.0112901,1.025136,1.0447731,1.043154,1.0779827
1.63816,0.90721595,0.9504631,0.9231655,0.96878064,0.9509402,0.9786212,0.9937081,1.0127648,1.0262026,1.0447966,1.0446818,1.0777006
1.64474,,,,,,,,,,,,
1.65133,,,,,,,,,,,,
1.65791,,,,,,,,,,,,
1.66449,,,,,,,,,,,,
1.6710699999999998,,,,,,,,,,,,
1.6776600000000002,,,,,,,,,,,,
1.68424,,,,,,,,,,,,
1.69082,,,,,,,,,,,,
1.69741,,,,,,,,,,,,
1.7039900000000001,,,,,,,,,,,,
1.71058,0.9033062,0.94753534,0.9263543,0.9728226,0.95212656,0.97828263,0.99911356,1.0180206,1.0310644,1.0484619,1.0528818,1.0790024
1.71716,0.90294933,0.94675225,0.92590135,0.97302866,0.9519335,0.97792786,0.99973214,1.0182422,1.0310851,1.0489836,1.0526288,1.0791227
1.72375,0.90340763,0.94703,0.9264245,0.97386014,0.95258814,0.9786802,1.0008641,1.0193342,1.0320293,1.0500085,1.0540287,1.0800508
1.73033,0.9023746,0.94638485,0.9261062,0.973617,0.9519844,0.9784162,1.0006529,1.0194657,1.0321732,1.0497662,1.0539844,1.0800462
1.73692,0.901534,0.9464881,0.92620033,0.9737116,0.9522251,0.97850215,1.0007954,1.0194362,1.0320424,1.0496377,1.054668,1.0800322
1.74351,0.9011624,0.9464579,0.9264877,0.97400546,0.952645,0.97861826,1.0012214,1.0196933,1.0328523,1.0500838,1.0553876,1.0805465
1.75009,0.9001831,0.94578457,0.9259733,0.97374266,0.95184207,0.9779693,1.0009396,1.0194532,1.032782,1.0497017,1.0551584,1.0799379
1.75668,0.9000307,0.94579357,0.9260988,0.9742662,0.9518972,0.9782475,1.0016935,1.0199944,1.0334448,1.0505137,1.056283,1.0808488
1.76327,0.8996719,0.9455982,0.92636585,0.97461987,0.95241034,0.97864807,1.0019971,1.0205511,1.0336832,1.0508841,1.0567716,1.0812545
1.76985,0.8986362,0.94564116,0.9278498,0.97518075,0.9547519,0.9796493,1.002223,1.0205406,1.033605,1.0510945,1.0567803,1.0814799
1.77644,0.89897084,0.9454046,0.926099,0.97503287,0.95249915,0.9786648,1.002549,1.0209991,1.0339574,1.0512629,1.057258,1.0816102
1.78303,0.8990513,0.94548225,0.92644525,0.9754502,0.9524829,0.97880477,1.0032654,1.0217004,1.0344535,1.0519544,1.0580995,1.0819824
1.78962,0.89862406,0.9452114,0.92563903,0.9757145,0.95176965,0.9787978,1.0033776,1.0218085,1.03469,1.0522697,1.0583422,1.0825181
1.79621,0.8985001,0.94485325,0.92599714,0.9756916,0.95179,0.9785703,1.0038604,1.0224694,1.0351349,1.0524809,1.0589176,1.082552
1.8028,0.8978496,0.94431555,0.9254895,0.9755956,0.9515285,0.97819,1.0039161,1.022433,1.034884,1.0526241,1.058935,1.0824066
1.80939,0.89775205,0.9444205,0.9253728,0.976032,0.9515041,0.97855765,1.0042381,1.0228207,1.0353237,1.0530097,1.0597348,1.082812
1.81598,0.89715075,0.94406086,0.92507815,0.97577345,0.9510757,0.9779315,1.0040126,1.0226324,1.0353935,1.0526675,1.0600122,1.0826284
1.82257,0.89608514,0.94419664,0.9244876,0.9757235,0.95072085,0.9780434,1.0041974,1.0225123,1.0359157,1.0529139,1.0601187,1.0830415
1.8291600000000001,0.8971499,0.94377553,0.92524254,0.9760884,0.9510014,0.97826123,1.005042,1.023356,1.035944,1.0536739,1.0609312,1.083152
1.83575,0.8964395,0.9436261,0.92525315,0.976157,0.9512593,0.97865146,1.0051732,1.0233135,1.0365359,1.053998,1.0613549,1.0836151
1.8423399999999999,0.89696133,0.94383264,0.925648,0.9761553,0.9512841,0.97856146,1.0053198,1.0239955,1.036978,1.054087,1.0618877,1.0832925
1.84893,0.89519995,0.9432759,0.92488635,0.9755984,0.95065135,0.9781361,1.0047568,1.0231391,1.0365586,1.0537952,1.0619931,1.0830559
1.85552,0.8957891,0.94314504,0.9252217,0.9754069,0.9510607,0.97827184,1.005272,1.0236468,1.037104,1.0540031,1.0621831,1.0829036
1.86212,0.8959446,0.942688,0.9256165,0.9751884,0.95125455,0.97865355,1.005484,1.0237068,1.0370562,1.054105,1.0626134,1.0830482
1.86871,0.8957208,0.94263524,0.92547786,0.97476935,0.95108396,0.97817874,1.0049403,1.0237899,1.0376291,1.05367,1.0630475,1.0822276
1.8753,0.8938599,0.94228894,0.9245317,0.9724443,0.9501242,0.97695637,1.0032258,1.0220978,1.037073,1.0516844,1.0620784,1.0809906
1.8819000000000001,0.89212924,0.9422689,0.9239943,0.97115546,0.9497369,0.9768806,1.0015452,1.0198778,1.0359327,1.0503927,1.0612566,1.0804415
1.88849,0.89268124,0.9418242,0.9242592,0.9692389,0.9499908,0.9771022,1.0003135,1.0191069,1.0356203,1.0493472,1.060451,1.0787228
1.8950799999999999,0.89308304,0.94185174,0.92410874,0.9669143,0.94968355,0.976535,0.9979282,1.0174083,1.0354004,1.0473006,1.0591421,1.076963
1.90168,0.8936069,0.94201666,0.9236313,0.9642776,0.94961196,0.9764185,0.99535954,1.0147579,1.0341531,1.0447125,1.0574887,1.0742452
1.90827,0.89274913,0.94238615,0.92357767,0.9621168,0.9496888,0.9764829,0.9930212,1.012089,1.0333469,1.0423008,1.0555322,1.0722123
1.9148699999999999,0.8938885,0.942294,0.92370236,0.9602312,0.94930935,0.97654986,0.9914541,1.0110831,1.033062,1.040531,1.0551136,1.0697198
1.92146,0.8931679,0.94264895,0.92343855,0.9591754,0.9492981,0.9762326,0.99057984,1.0096569,1.0328532,1.0388881,1.0547085,1.0683172
1.9280599999999999,0.8931851,0.9421723,0.9231513,0.9588229,0.94884264,0.9761729,0.99030745,1.0086609,1.0326065,1.0381334,1.0546873,1.0673996
1.93465,0.8933669,0.9420316,0.9232452,0.95966566,0.9484896,0.97579396,0.9908046,1.0094016,1.0331949,1.0380968,1.0551215,1.0672663
1.94125,0.89307857,0.941278,0.9236107,0.95975196,0.94904095,0.97526103,0.9911927,1.0099835,1.0335782,1.038336,1.0564977,1.0667057
1.9478499999999999,,,,,,,,,,,,
1.95444,,,,,,,,,,,,
1.96104,,,,,,,,,,,,
1.96764,,,,,,,,,,,,
1.97424,,,,,,,,,,,,
1.98084,,,,,,,,,,,,
1.98743,,,,,,,,,,,,
1.99403,,,,,,,,,,,,
2.00063,,,,,,,,,,,,
2.00723,,,,,,,,,,,,
2.01383,,,,,,,,,,,,
2.02043,,,,,,,,,,,,
2.02703,,,,,,,,,,,,
2.03363,,,,,,,,,,,,
2.04024,,,,,,,,,,,,
2.04684,,,,,,,,,,,,
2.05344,,,,,,,,,,,,
2.06004,,,,,,,,,,,,
2.06664,0.88263464,0.93584424,0.919414,0.96057373,0.94466907,0.97074986,0.99693143,1.0150834,1.0379819,1.04515,1.0659373,1.0739313
2.07325,0.88414764,0.9367394,0.9197532,0.9614535,0.94495153,0.97120845,0.9982693,1.015933,1.0390177,1.0450085,1.0669581,1.0739864
2.07985,0.8845198,0.93679225,0.91971993,0.96209955,0.944899,0.9711225,0.99842405,1.0160016,1.0388273,1.0453861,1.0668403,1.0741129
2.0864499999999997,0.8835801,0.93684053,0.9192773,0.96254724,0.944663,0.97109693,0.99887604,1.0158323,1.039214,1.0453035,1.0671725,1.0739962
2.09306,0.8850894,0.93727624,0.91963565,0.96328455,0.9445461,0.9715408,0.9998562,1.0168155,1.0396206,1.0465685,1.0673327,1.0745325
2.0996599999999996,0.8870782,0.93746835,0.9207617,0.96419686,0.94520265,0.97211695,1.0013663,1.0184019,1.0407712,1.0480224,1.0689223,1.075341
2.10627,0.88577735,0.9370083,0.9197985,0.96371174,0.94414926,0.97114336,1.0008538,1.0176979,1.0403526,1.0469897,1.0684185,1.0744076
2.11287,0.88610566,0.936909,0.9195727,0.96412325,0.94411165,0.9711418,1.0015838,1.0180154,1.0404565,1.0476923,1.0688779,1.0746547
2.11948,0.8892771,0.9374495,0.92115736,0.96508735,0.9449748,0.9722858,1.0037053,1.0204909,1.0420511,1.0493513,1.0705094,1.0758362
2.12608,0.88887894,0.93776655,0.92150176,0.96582776,0.94523835,0.9731027,1.0040948,1.0198735,1.0421627,1.0495106,1.0707458,1.0761585
2.13269,0.8889668,0.93768626,0.92187023,0.965681,0.9453997,0.9726744,1.0045216,1.0203837,1.0425929,1.0495561,1.0709811,1.0759517
2.1393,0.8911068,0.9378118,0.9226985,0.9663658,0.94545084,0.97386575,1.0054288,1.0220824,1.0433367,1.0507042,1.0718291,1.0766683
2.1459,0.88859916,0.93739694,0.9208827,0.96515745,0.9446601,0.9719074,1.0042953,1.020339,1.0424398,1.0490956,1.0712043,1.0753536
2.1525100000000004,0.88967955,0.93771875,0.92182297,0.96544945,0.94540465,0.972725,1.0050702,1.0206189,1.0427012,1.0498344,1.071909,1.0762144
2.1591199999999997,0.890389,0.9375335,0.921808,0.96526355,0.94529355,0.9726915,1.005085,1.0213151,1.0429206,1.0503466,1.0723295,1.0764909
2.16572,0.8896962,0.9380094,0.9218905,0.9652013,0.944956,0.9728892,1.0047246,1.0206336,1.0431111,1.0499235,1.0725054,1.0763681
2.17233,0.89014745,0.93759406,0.9214447,0.9642571,0.94482505,0.9724669,1.0043664,1.020257,1.0426749,1.0493321,1.071953,1.0754718
2.17894,0.8899644,0.9376055,0.92143804,0.9637694,0.944151,0.9719019,1.0041122,1.0202619,1.0432911,1.049165,1.0722085,1.0752445
2.18555,0.8896245,0.937303,0.9205466,0.9624817,0.94332516,0.97118926,1.0027483,1.0193365,1.0427357,1.0482414,1.0714543,1.0740602
2.19216,0.89077055,0.9372667,0.9210912,0.9625622,0.9439359,0.971804,1.0031137,1.0195897,1.042776,1.0485077,1.0718334,1.0743787
2.19877,0.8905007,0.9366608,0.920452,0.961443,0.9435404,0.9713434,1.002038,1.0187197,1.0423878,1.0476301,1.0710173,1.0732741
2.20538,0.8902598,0.9371962,0.92038065,0.9619387,0.9434373,0.9714396,1.0021137,1.0188929,1.0425192,1.0480713,1.0714056,1.0737194
2.2119899999999997,0.8911417,0.93700147,0.9209806,0.96110284,0.94341975,0.97188336,1.0019717,1.0193106,1.0426081,1.0478958,1.0717776,1.0734737
2.2186,0.89071923,0.9366581,0.92008424,0.9601913,0.9425585,0.9706161,1.0010929,1.0183892,1.0420649,1.0472846,1.0708456,1.0726169
2.22521,0.89128953,0.93694425,0.920457,0.95999485,0.94292015,0.971369,1.001131,1.0184815,1.0427232,1.0474066,1.0712888,1.0726708
2.2318200000000004,0.8916983,0.9364593,0.9202658,0.9594949,0.9426911,0.9707795,1.0008606,1.0181904,1.0425575,1.0470823,1.0710703,1.0723639
2.2384299999999997,0.89203155,0.93670225,0.92034006,0.9589448,0.9425461,0.9701204,1.0004547,1.0182924,1.0425824,1.0467317,1.071275,1.0721618
2.24504,0.89225847,0.9365168,0.92035055,0.9580966,0.9423414,0.96984553,1.0002886,1.01809,1.0427226,1.04654,1.0714002,1.071722
2.25165,0.8920513,0.9364564,0.9205031,0.95817,0.9425171,0.969754,0.99990124,1.017652,1.04288,1.0462941,1.0709009,1.0716358
2.25827,0.8934096,0.9368741,0.9211525,0.9582292,0.9424704,0.9700167,0.99998164,1.0183972,1.0436152,1.0469711,1.0719361,1.0718734
2.2648800000000002,0.89309347,0.9365268,0.920246,0.9569748,0.9416431,0.9694383,0.9991078,1.017562,1.0431236,1.046085,1.0709074,1.0710953
2.2714899999999996,0.89342797,0.93720996,0.92040986,0.9563485,0.94237167,0.9700731,0.99886405,1.0172589,1.0435579,1.0460503,1.0711648,1.0718362
2.2781,0.8935405,0.93728864,0.92044973,0.9547632,0.9417753,0.96914697,0.9972527,1.0168972,1.0429535,1.0454136,1.0706506,1.0708685
2.2847199999999996,0.89486074,0.93734425,0.92124784,0.9530574,0.94219434,0.96944785,0.9959531,1.0163898,1.0431613,1.0448349,1.0702887,1.0707958
2.29133,0.8943051,0.9369713,0.9203004,0.95086575,0.9418077,0.96909046,0.99441123,1.0151931,1.0429021,1.0439718,1.0692534,1.0696543
2.2979499999999997,0.8951808,0.9374986,0.92136735,0.95036894,0.9423896,0.9691024,0.99441266,1.0153017,1.0430626,1.043699,1.0694606,1.0692636
2.30456,0.89456105,0.9370443,0.9218013,0.94998676,0.94246906,0.96802056,0.993482,1.0154426,1.0431839,1.0435907,1.0697402,1.0685345
2.31118,0.8956542,0.93692386,0.9225212,0.9510152,0.9430946,0.96863985,0.9945626,1.0162311,1.0435718,1.044143,1.0705551,1.0687404
2.31779,0.8953645,0.9371653,0.9222443,0.9518378,0.9429469,0.9680344,0.9950684,1.0162069,1.044317,1.0437791,1.0715489,1.0688818
2.32441,0.89592516,0.93688726,0.92268807,0.9530038,0.9427757,0.9676195,0.99610686,1.0164797,1.0442439,1.0439318,1.072334,1.0683558
2.33102,0.8951678,0.936641,0.92204624,0.95320326,0.9424839,0.9669501,0.99617857,1.0157832,1.0442691,1.0429579,1.0723524,1.0675322
2.33764,0.8956876,0.9365489,0.9217703,0.9528538,0.9414311,0.9667268,0.99610156,1.0153476,1.0440065,1.0425994,1.0719762,1.0667051
2.3442600000000002,0.8952144,0.9363964,0.9216155,0.9527321,0.9414965,0.9666332,0.99528235,1.0141413,1.0440329,1.0413376,1.0714649,1.0658171
2.35087,0.89694345,0.9365516,0.9220831,0.9518278,0.9417823,0.966159,0.9948333,1.0142442,1.0440162,1.0405985,1.0720409,1.0641527
2.35749,0.8965207,0.93696517,0.9221272,0.9516613,0.9416186,0.9663106,0.99406743,1.0130081,1.0440887,1.039483,1.0715129,1.0635347
2.36411,0.8965177,0.9367374,0.9217659,0.9504575,0.9412225,0.96567214,0.992887,1.0116515,1.0436985,1.0382805,1.0706794,1.0620438
2.37072,0.89780694,0.93644017,0.9220114,0.9496508,0.941363,0.9654275,0.99233216,1.0115298,1.0434027,1.0372833,1.0701673,1.0603752
2.3773400000000002,0.8964455,0.936517,0.9215992,0.94888353,0.94031394,0.96486145,0.990718,1.009607,1.0425535,1.03558,1.0692478,1.0591884
2.38396,0.89828014,0.9373012,0.92256445,0.94891477,0.9409758,0.9656484,0.9904572,1.0098798,1.0430069,1.0358064,1.0696031,1.0591451
2.39058,0.89654213,0.9364367,0.92099285,0.94736767,0.93948805,0.9642779,0.9889274,1.0081198,1.042091,1.0340511,1.0682536,1.0574266
2.3971999999999998,0.8978525,0.93636507,0.9213253,0.94780326,0.9402011,0.96436185,0.98909664,1.0086013,1.0422508,1.033943,1.0684772,1.0569475
2.40382,0.89818406,0.9365138,0.9213462,0.94798625,0.9397339,0.9641471,0.9890058,1.0086567,1.0423523,1.0339848,1.0688493,1.0567806
2.41044,0.8987537,0.93712395,0.9221231,0.9490036,0.94033355,0.9644338,0.9897447,1.0092579,1.0432154,1.0343634,1.0698168,1.0575571
